
"site","raceeth","q6orig","q7orig","record","orig_rec","q1","q2","q3","q4","q5","q6","q7","QN8","QN9","QN10","QN11","QN12","QN13","QN14","QN15","QN16","QN17","QN18","QN19","QN20","QN21","QN22","QN23","QN24","QN25","QN26","QN27","QN28","QN29","QN30","QN31","QN32","QN33","QN34","QN35","QN36","QN37","QN38","QN39","QN40","QN41","QN42","QN43","QN44","QN45","QN46","QN47","QN48","QN49","QN50","QN51","QN52","QN53","QN54","QN55","QN56","QN57","QN58","QN59","QN60","QN61","QN62","QN66","QN67","QN68","QN69","QN70","QN71","QN72","QN73","QN74","QN75","QN76","QN77","QN78","QN79","QN80","QN81","QN82","QN83","QN84","QN85","QN86","QN87","QN88","QN89","QN90","QN91","QN92","QN93","QN94","QN95","QN96","QN97","QN98","QN99","QN100","QN101","QN102","QN103","QN104","QN105","QN106","QN107","qnfrcig","qndaycig","qnfrevp","qndayevp","qnfrskl","qndayskl","qnfrcgr","qndaycgr","qntb2","qntb3","qntb4","qntb5","qniudimp","qnothhpl","qndualbc","qnbcnone","qnfr0","qnfr1","qnfr2","qnveg0","qnveg1","qnveg2","qnveg3","qnsoda1","qnsoda2","qnbk7day","qnpa0day","qnpa7day","qndlype","qnnodnt","qnspdrk1","qnspdrk2","qnwater1","qnwater2","qnwater3","qnillict","BMIPCT","qnowt","qnobese","weight","stratum","psu"
"XX","1","509","139",12488.00,,"4","2","2","2","A",1.75,63.05,,2.00,,,2.00,,,,,,,2.00,2.00,,,,2.00,2.00,1.00,2.00,2.00,2.00,,2.00,,2.00,,2.00,2.00,,2.00,2.00,,2.00,2.00,2.00,,,2.00,2.00,2.00,1.00,2.00,2.00,2.00,2.00,2.00,,2.00,2.00,,2.00,,,,,,2.00,2.00,1.00,1.00,1.00,2.00,2.00,,2.00,,,2.00,1.00,2.00,2.00,1.00,,,,1.00,,,,,2.00,,,2.00,,,,,,,,,,,,,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,,,,,2.00,1.00,2.00,2.00,2.00,2.00,2.00,1.00,1.00,,2.00,2.00,,2.00,2.00,2.00,,,,,55.78,2.00,2.00,3.7e-03,300.00,30356.00
"XX","1","506","130",12489.00,,"4","1","1","2","A",1.68,58.97,,2.00,,,2.00,,,,,,,1.00,,,1.00,,2.00,2.00,2.00,2.00,2.00,1.00,,2.00,,2.00,,2.00,2.00,,2.00,2.00,,2.00,2.00,2.00,,,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,,2.00,2.00,,2.00,,,,,,2.00,2.00,2.00,1.00,2.00,2.00,2.00,,2.00,,,2.00,1.00,2.00,2.00,1.00,,,,1.00,,,,,2.00,,,2.00,,,,,,,,,,,,,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,,,,,2.00,1.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,,2.00,2.00,,2.00,1.00,1.00,,,,,58.87,2.00,2.00,3.6e-03,300.00,30356.00
"XX","1","505","140",12490.00,,"7","2","4","2","A",1.65,63.50,,2.00,,,2.00,,,,,,,1.00,2.00,2.00,2.00,,2.00,2.00,1.00,2.00,1.00,2.00,,2.00,,2.00,,2.00,2.00,,2.00,2.00,,2.00,2.00,2.00,,,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,,1.00,1.00,,1.00,2.00,1.00,,,,1.00,2.00,2.00,2.00,2.00,2.00,2.00,,1.00,,,1.00,2.00,1.00,1.00,1.00,,,,1.00,,,,,2.00,,,1.00,,,,,,,,,,,,,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,,,,,2.00,2.00,2.00,2.00,1.00,1.00,2.00,2.00,2.00,,2.00,1.00,,2.00,2.00,2.00,,,,,64.17,2.00,2.00,2.8e-03,300.00,30356.00
"XX","1",,,12491.00,,"5","2","2","2","A",,,,2.00,,,2.00,,,,,,,2.00,2.00,,,,2.00,2.00,1.00,2.00,2.00,2.00,,2.00,,2.00,,2.00,2.00,,2.00,2.00,,2.00,2.00,2.00,,,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,,,,,,,,,,,2.00,2.00,2.00,2.00,2.00,2.00,2.00,,1.00,,,2.00,1.00,2.00,2.00,1.00,,,,1.00,,,,,2.00,,,1.00,,,,,,,,,,,,,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,,,,,2.00,1.00,1.00,2.00,1.00,2.00,2.00,2.00,2.00,,2.00,1.00,,2.00,2.00,2.00,,,,,,,,3.7e-03,300.00,30356.00
"XX","1","508","143",12492.00,,"5","1","3","2","A",1.73,64.86,,2.00,2.00,2.00,2.00,,,,,,,1.00,1.00,1.00,1.00,,2.00,1.00,1.00,1.00,1.00,2.00,,1.00,,2.00,,1.00,2.00,,2.00,2.00,,2.00,2.00,2.00,,,1.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,,1.00,2.00,,1.00,2.00,2.00,,,,2.00,2.00,1.00,1.00,2.00,2.00,2.00,,2.00,,,2.00,1.00,2.00,1.00,1.00,,,,1.00,,,,,2.00,,,1.00,,,,,,,,,,,,,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,,,,,2.00,1.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,,1.00,2.00,,2.00,2.00,2.00,,,,,61.90,2.00,2.00,2.9e-03,300.00,30356.00
"XX","8","508","145",12493.00,,"4","2","2","2","A   E",1.73,65.77,,2.00,,,2.00,,,,,,,2.00,2.00,2.00,2.00,,2.00,2.00,2.00,1.00,1.00,2.00,,2.00,,2.00,,1.00,2.00,,2.00,2.00,1.00,1.00,2.00,2.00,,,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,,1.00,2.00,,2.00,,,,,,1.00,2.00,2.00,1.00,2.00,2.00,2.00,,2.00,,,2.00,1.00,2.00,2.00,1.00,,,,1.00,,,,,2.00,,,1.00,,,,,,,,,,,,,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,,,,,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,,2.00,2.00,,2.00,2.00,2.00,,,,,71.88,2.00,2.00,3.7e-03,300.00,30356.00
"XX","1","507","129",12494.00,,"5","2","2","2","A",1.70,58.51,,2.00,,,2.00,,,,,,,2.00,2.00,2.00,2.00,,2.00,2.00,1.00,1.00,1.00,1.00,,1.00,,2.00,,1.00,2.00,,2.00,2.00,,2.00,2.00,2.00,,,1.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,,1.00,1.00,,2.00,,,,,,2.00,2.00,1.00,1.00,1.00,1.00,2.00,,1.00,,,2.00,1.00,2.00,2.00,1.00,,,,1.00,,,,,2.00,,,2.00,,,,,,,,,,,,,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,,,,,2.00,2.00,2.00,1.00,2.00,2.00,2.00,2.00,2.00,,2.00,1.00,,2.00,2.00,2.00,,,,,40.67,2.00,2.00,3.7e-03,300.00,30356.00
"XX","1","503","147",12495.00,,"6","1","4","2","A",1.60,66.68,,2.00,,,2.00,,,,,,,1.00,1.00,1.00,2.00,,1.00,1.00,1.00,1.00,1.00,1.00,,1.00,,2.00,,1.00,1.00,2.00,1.00,2.00,2.00,,,2.00,,,1.00,1.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,,1.00,2.00,,1.00,1.00,2.00,,,,1.00,2.00,2.00,1.00,2.00,2.00,2.00,,1.00,,,2.00,1.00,2.00,2.00,1.00,,,,2.00,,,,,1.00,,,1.00,,,,,,,,,,,,,2.00,2.00,2.00,2.00,1.00,1.00,2.00,2.00,2.00,1.00,1.00,1.00,,,,,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,,2.00,2.00,,2.00,2.00,2.00,,,,,87.29,1.00,2.00,4.0e-03,300.00,30356.00
"XX","1","510","233",12496.00,,"6","2","3","2","A",1.78,105.69,,2.00,,,2.00,,,,,,,2.00,2.00,2.00,2.00,,1.00,2.00,2.00,1.00,2.00,2.00,,1.00,,2.00,,1.00,1.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,,,1.00,1.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,,1.00,2.00,,2.00,,,,,,2.00,2.00,2.00,2.00,2.00,2.00,2.00,,1.00,,,2.00,1.00,2.00,2.00,2.00,,,,1.00,,,,,2.00,,,2.00,,,,,,,,,,,,,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,1.00,1.00,,,,,2.00,1.00,2.00,2.00,1.00,1.00,2.00,2.00,2.00,,2.00,2.00,,2.00,2.00,2.00,,,,,98.72,2.00,1.00,3.4e-03,300.00,30356.00
"XX","1","504","155",12497.00,,"7","1","4","2","A",1.63,70.31,,2.00,,,2.00,,,,,,,1.00,1.00,,,,1.00,1.00,1.00,1.00,2.00,2.00,,1.00,,2.00,,1.00,2.00,,2.00,2.00,1.00,2.00,2.00,2.00,,,1.00,2.00,1.00,2.00,2.00,2.00,2.00,2.00,2.00,,1.00,2.00,,2.00,,,,,,2.00,2.00,2.00,2.00,2.00,2.00,2.00,,1.00,,,2.00,1.00,2.00,2.00,1.00,,,,1.00,,,,,2.00,,,2.00,,,,,,,,,,,,,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,,,,,2.00,1.00,1.00,2.00,1.00,1.00,1.00,2.00,2.00,,2.00,1.00,,2.00,1.00,1.00,,,,,87.10,1.00,2.00,4.0e-03,300.00,30356.00
"XX","1","502","125",12498.00,,"6","2","3","2","A",1.57,56.70,,2.00,,,2.00,,,,,,,2.00,2.00,,,,2.00,2.00,2.00,2.00,2.00,2.00,,2.00,,2.00,,1.00,2.00,,2.00,2.00,1.00,2.00,2.00,2.00,,,1.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,,2.00,2.00,,2.00,,,,,,1.00,1.00,1.00,1.00,1.00,1.00,2.00,,1.00,,,2.00,1.00,2.00,2.00,2.00,,,,2.00,,,,,2.00,,,2.00,,,,,,,,,,,,,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,,,,,1.00,2.00,2.00,1.00,2.00,2.00,2.00,1.00,1.00,,2.00,2.00,,2.00,2.00,2.00,,,,,67.85,2.00,2.00,3.4e-03,300.00,30356.00
"XX","1","508","142",12499.00,,"4","1","1","2","A",1.73,64.41,,2.00,,,2.00,,,,,,,1.00,2.00,2.00,2.00,,2.00,2.00,2.00,1.00,2.00,2.00,,1.00,,2.00,,1.00,2.00,,2.00,2.00,,2.00,2.00,2.00,,,2.00,2.00,2.00,2.00,2.00,1.00,2.00,2.00,2.00,,,,,,,,,,,2.00,2.00,1.00,2.00,1.00,1.00,2.00,,1.00,,,2.00,1.00,2.00,2.00,1.00,,,,1.00,,,,,2.00,,,2.00,,,,,,,,,,,,,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,,,,,2.00,1.00,2.00,2.00,2.00,2.00,2.00,1.00,1.00,,2.00,1.00,,2.00,2.00,2.00,,,,,65.63,2.00,2.00,3.6e-03,300.00,30356.00
"XX","1","504","140",12500.00,,"5","1","2","2","A",1.63,63.50,,2.00,,,2.00,,,,,,,2.00,2.00,2.00,2.00,,2.00,2.00,1.00,2.00,2.00,2.00,,1.00,,2.00,,1.00,2.00,,2.00,2.00,1.00,2.00,2.00,2.00,,,1.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,,,,,,,,,,,1.00,2.00,1.00,1.00,2.00,1.00,2.00,,1.00,,,1.00,1.00,2.00,2.00,1.00,,,,2.00,,,,,2.00,,,1.00,,,,,,,,,,,,,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,,,,,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,,2.00,1.00,,2.00,2.00,2.00,,,,,79.94,2.00,2.00,6.1e-03,300.00,30356.00
"XX","1","503","145",12501.00,,"6","1","3","2","A",1.60,65.77,,2.00,2.00,2.00,2.00,,,,,,,1.00,2.00,2.00,2.00,,2.00,2.00,1.00,2.00,2.00,2.00,,1.00,,2.00,,1.00,2.00,,2.00,2.00,,2.00,2.00,2.00,,,1.00,1.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,,,,,,,,,,,2.00,2.00,2.00,2.00,2.00,2.00,2.00,,2.00,,,2.00,1.00,2.00,2.00,1.00,,,,1.00,,,,,2.00,,,2.00,,,,,,,,,,,,,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,,,,,2.00,1.00,2.00,2.00,1.00,2.00,2.00,2.00,2.00,,2.00,2.00,,2.00,2.00,2.00,,,,,86.02,1.00,2.00,2.9e-03,300.00,30356.00
"XX","1","505","115",12502.00,,"4","1","1","2","A",1.65,52.16,,2.00,,,2.00,,,,,,,2.00,2.00,,,,2.00,2.00,2.00,2.00,2.00,2.00,,2.00,,2.00,,2.00,2.00,,2.00,2.00,2.00,2.00,2.00,2.00,,,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,,2.00,2.00,,2.00,,,,,,2.00,1.00,2.00,1.00,1.00,2.00,2.00,,2.00,,,1.00,2.00,2.00,2.00,2.00,,,,1.00,,,,,2.00,,,2.00,,,,,,,,,,,,,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,,,,,2.00,1.00,2.00,2.00,1.00,1.00,2.00,1.00,2.00,,2.00,2.00,,2.00,1.00,2.00,,,,,35.75,2.00,2.00,3.6e-03,300.00,30356.00
"XX","1","508","162",12503.00,,"7","2","4","2","A",1.73,73.48,,2.00,,,2.00,,,,,,,2.00,2.00,,,,1.00,1.00,2.00,2.00,2.00,2.00,,2.00,,2.00,,2.00,2.00,,2.00,2.00,,2.00,2.00,2.00,,,1.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,,1.00,2.00,,2.00,,,,,,2.00,2.00,2.00,2.00,2.00,2.00,1.00,,1.00,,,2.00,1.00,1.00,2.00,1.00,,,,1.00,,,,,2.00,,,1.00,,,,,,,,,,,,,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,,,,,2.00,1.00,1.00,2.00,1.00,1.00,1.00,2.00,2.00,,2.00,2.00,,2.00,2.00,2.00,,,,,75.81,2.00,2.00,2.8e-03,300.00,30356.00
"XX","1","506","136",12504.00,,"4","2","1","2","A",1.68,61.69,,1.00,,,2.00,,,,,,,2.00,2.00,2.00,2.00,,2.00,2.00,2.00,2.00,2.00,2.00,,2.00,,2.00,,2.00,2.00,,2.00,2.00,,,2.00,2.00,,,,2.00,2.00,,,,,,,,,,,,,,,,,2.00,2.00,1.00,2.00,2.00,2.00,1.00,,2.00,,,2.00,1.00,2.00,2.00,1.00,,,,1.00,,,,,2.00,,,2.00,,,,,,,,,,,,,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,,,,,2.00,1.00,2.00,2.00,1.00,2.00,2.00,2.00,2.00,,2.00,2.00,,2.00,2.00,2.00,,,,,70.74,2.00,2.00,2.9e-03,300.00,30356.00
"XX","8","502","150",12505.00,,"3","1","1","2","A   E",1.57,68.04,,2.00,,,2.00,,,,,,,1.00,2.00,2.00,2.00,,2.00,2.00,1.00,2.00,2.00,2.00,,1.00,,2.00,,1.00,2.00,,2.00,2.00,1.00,2.00,2.00,2.00,,,1.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,,1.00,1.00,,2.00,,,,,,2.00,2.00,2.00,1.00,2.00,2.00,2.00,,2.00,,,2.00,1.00,2.00,2.00,1.00,,,,1.00,,,,,2.00,,,2.00,,,,,,,,,,,,,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,,,,,2.00,1.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,,2.00,2.00,,2.00,2.00,2.00,,,,,94.92,1.00,2.00,3.6e-03,300.00,30356.00
"XX","1","507","141",12506.00,,"3","1","1","2","A",1.70,63.96,,2.00,,,2.00,,,,,,,2.00,2.00,,,,2.00,2.00,2.00,2.00,2.00,1.00,,1.00,,2.00,,2.00,2.00,,2.00,2.00,,1.00,2.00,2.00,,,1.00,1.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,,2.00,2.00,,2.00,,,,,,1.00,2.00,2.00,2.00,2.00,2.00,2.00,,2.00,,,1.00,1.00,2.00,2.00,1.00,,,,1.00,,,,,2.00,,,2.00,,,,,,,,,,,,,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,,,,,2.00,1.00,2.00,2.00,1.00,2.00,2.00,2.00,2.00,,2.00,2.00,,2.00,2.00,2.00,,,,,76.04,2.00,2.00,3.6e-03,300.00,30356.00
"XX","1","502","185",12507.00,,"4","1","1","2","A",1.57,83.92,,2.00,,,2.00,,,,,,,1.00,,,1.00,,1.00,1.00,1.00,1.00,1.00,2.00,,1.00,,2.00,,1.00,1.00,2.00,2.00,2.00,1.00,2.00,2.00,2.00,,,1.00,1.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,,2.00,2.00,,2.00,,,,,,2.00,1.00,2.00,1.00,1.00,2.00,2.00,,1.00,,,2.00,1.00,2.00,2.00,1.00,,,,1.00,,,,,2.00,,,2.00,,,,,,,,,,,,,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,1.00,1.00,,,,,2.00,1.00,1.00,2.00,2.00,2.00,2.00,2.00,2.00,,2.00,2.00,,2.00,2.00,2.00,,,,,98.34,2.00,1.00,3.6e-03,300.00,30356.00
"XX","1","502","145",12508.00,,"6","1","3","2","A",1.57,65.77,,2.00,,,2.00,,,,,,,2.00,2.00,2.00,2.00,,2.00,2.00,1.00,1.00,2.00,2.00,,1.00,,2.00,,1.00,2.00,,1.00,2.00,2.00,2.00,2.00,2.00,,,1.00,1.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,,1.00,2.00,,1.00,2.00,1.00,,,,1.00,2.00,2.00,1.00,1.00,1.00,2.00,,2.00,,,2.00,1.00,2.00,1.00,2.00,,,,1.00,,,,,2.00,,,1.00,,,,,,,,,,,,,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,1.00,1.00,2.00,,,,,2.00,2.00,2.00,2.00,2.00,2.00,2.00,1.00,2.00,,2.00,2.00,,2.00,2.00,2.00,,,,,89.23,1.00,2.00,2.9e-03,300.00,30356.00
"XX","1","504","125",12509.00,,"5","1","3","2","A",1.63,56.70,,2.00,,,2.00,,,,,,,2.00,2.00,2.00,2.00,,2.00,1.00,1.00,2.00,2.00,2.00,,2.00,,2.00,,2.00,2.00,,2.00,2.00,,2.00,2.00,2.00,,,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,,1.00,1.00,,2.00,,,,,,2.00,2.00,1.00,1.00,2.00,2.00,2.00,,2.00,,,2.00,1.00,2.00,2.00,1.00,,,,1.00,,,,,2.00,,,1.00,,,,,,,,,,,,,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,,,,,2.00,1.00,1.00,2.00,2.00,2.00,2.00,2.00,2.00,,2.00,2.00,,2.00,2.00,2.00,,,,,58.23,2.00,2.00,2.9e-03,300.00,30356.00
"XX","5","507","215",12510.00,,"7","2","4","2","    E",1.70,97.52,,2.00,,,2.00,,,,,,,2.00,2.00,2.00,2.00,,2.00,2.00,2.00,2.00,2.00,2.00,,1.00,,2.00,,1.00,2.00,,2.00,2.00,,1.00,2.00,2.00,,,1.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,,1.00,2.00,,1.00,2.00,1.00,,,,2.00,2.00,2.00,2.00,1.00,2.00,2.00,,1.00,,,2.00,1.00,2.00,2.00,1.00,,,,1.00,,,,,2.00,,,2.00,,,,,,,,,,,,,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,,,,,2.00,1.00,2.00,2.00,1.00,2.00,2.00,2.00,2.00,,2.00,2.00,,2.00,2.00,2.00,,,,,98.63,2.00,1.00,0.02,300.00,30356.00
"XX","5","511","280",12511.00,,"6","2","4","2","    E",1.80,127.01,1.00,2.00,2.00,1.00,2.00,,2.00,2.00,,,2.00,2.00,2.00,,,2.00,2.00,2.00,1.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,,2.00,2.00,,2.00,2.00,,2.00,1.00,1.00,,,2.00,2.00,2.00,2.00,,,,,,,,,,,,,,1.00,1.00,2.00,2.00,2.00,1.00,1.00,2.00,2.00,,1.00,2.00,1.00,2.00,1.00,2.00,2.00,1.00,2.00,2.00,2.00,,2.00,2.00,2.00,2.00,,,,,,,,1.00,2.00,1.00,2.00,1.00,,,,,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,,,,,2.00,1.00,2.00,2.00,1.00,2.00,2.00,2.00,2.00,,2.00,2.00,2.00,2.00,,,,,,,99.64,2.00,1.00,0.18,300.00,573333.00
"XX",,"505","110",12512.00,,"5","1","2",,,1.65,49.90,1.00,1.00,2.00,1.00,2.00,,2.00,2.00,,,1.00,2.00,2.00,2.00,2.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,2.00,2.00,2.00,,1.00,1.00,,2.00,2.00,2.00,2.00,1.00,2.00,,,2.00,2.00,2.00,2.00,,,,,,,1.00,2.00,2.00,1.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,1.00,1.00,1.00,2.00,,2.00,2.00,1.00,2.00,2.00,1.00,1.00,1.00,2.00,2.00,2.00,,2.00,1.00,2.00,2.00,,,,,,,,1.00,1.00,1.00,2.00,2.00,,,,,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,1.00,1.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,,2.00,2.00,2.00,2.00,,,,,,,17.74,2.00,2.00,8.3e-03,300.00,573333.00
"XX","5","506","107",12513.00,,"4","1","2","2","    E",1.68,48.54,2.00,1.00,2.00,2.00,2.00,,2.00,2.00,,,2.00,2.00,2.00,2.00,2.00,2.00,1.00,1.00,1.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,,2.00,2.00,,2.00,2.00,,2.00,1.00,2.00,,,2.00,2.00,2.00,2.00,,,,,,,2.00,2.00,2.00,2.00,,,,2.00,2.00,1.00,2.00,1.00,2.00,1.00,1.00,2.00,,1.00,2.00,2.00,2.00,1.00,2.00,2.00,1.00,2.00,2.00,2.00,,2.00,2.00,2.00,2.00,,,,,,,,2.00,2.00,2.00,2.00,1.00,,,,,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,,,,,2.00,1.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,,2.00,2.00,2.00,2.00,,,,,,,10.32,2.00,2.00,0.03,300.00,573333.00
"XX","7","509","160",12514.00,,"6","2","2","1","    E",1.75,72.58,1.00,2.00,2.00,2.00,2.00,,2.00,2.00,,,2.00,2.00,2.00,,,2.00,2.00,2.00,2.00,1.00,1.00,2.00,2.00,2.00,2.00,2.00,,2.00,2.00,,2.00,2.00,,1.00,2.00,2.00,,,,,2.00,2.00,,,,,,,2.00,2.00,2.00,2.00,,,,2.00,1.00,1.00,1.00,1.00,2.00,1.00,1.00,2.00,,2.00,1.00,2.00,2.00,1.00,2.00,2.00,2.00,2.00,2.00,2.00,,2.00,1.00,2.00,2.00,,,,,,,,1.00,1.00,1.00,2.00,2.00,,,,,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,,,,,1.00,2.00,2.00,2.00,2.00,2.00,2.00,1.00,1.00,,1.00,2.00,1.00,2.00,,,,,,,74.42,2.00,2.00,0.03,300.00,573333.00
"XX","5","506","126",12515.00,,"5","1","2","2","    E",1.68,57.15,2.00,2.00,2.00,1.00,2.00,,2.00,2.00,,,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,,2.00,2.00,,2.00,2.00,,2.00,2.00,2.00,,,2.00,2.00,2.00,2.00,,,,,,,2.00,2.00,2.00,2.00,,,,2.00,2.00,2.00,2.00,1.00,1.00,1.00,2.00,2.00,,2.00,1.00,1.00,2.00,1.00,2.00,2.00,1.00,2.00,2.00,2.00,,2.00,2.00,2.00,2.00,,,,,,,,1.00,2.00,2.00,2.00,,,,,,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,,,,,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,,2.00,2.00,1.00,2.00,,,,,,,44.35,2.00,2.00,0.03,300.00,573333.00
"XX","8","503","95",12516.00,,"5","1","2","2","A   E",1.60,43.09,2.00,2.00,,,2.00,,2.00,2.00,,,2.00,2.00,2.00,,,2.00,2.00,1.00,2.00,2.00,2.00,2.00,2.00,1.00,1.00,2.00,,2.00,2.00,,2.00,2.00,,2.00,2.00,2.00,,,2.00,2.00,2.00,2.00,,,,,,,2.00,2.00,2.00,2.00,,,,2.00,2.00,1.00,2.00,2.00,1.00,1.00,2.00,2.00,,2.00,2.00,2.00,2.00,1.00,2.00,2.00,1.00,2.00,2.00,2.00,,2.00,2.00,2.00,2.00,,,,,,,,1.00,1.00,1.00,1.00,2.00,,,,,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,,,,,2.00,2.00,2.00,2.00,2.00,2.00,2.00,1.00,1.00,,1.00,2.00,2.00,2.00,,,,,,,4.07,2.00,2.00,8.3e-03,300.00,573333.00
"XX","1","507","130",12517.00,,"4","2","2","2","A",1.70,58.97,1.00,2.00,,,2.00,,2.00,2.00,,,1.00,2.00,2.00,,,2.00,1.00,2.00,1.00,2.00,2.00,2.00,2.00,1.00,1.00,2.00,,2.00,2.00,,2.00,2.00,,1.00,2.00,2.00,,,2.00,2.00,2.00,2.00,,,,,,,2.00,2.00,2.00,2.00,,,,2.00,2.00,2.00,2.00,1.00,1.00,1.00,2.00,2.00,,1.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,1.00,2.00,,2.00,2.00,2.00,2.00,,,,,,,,1.00,2.00,1.00,2.00,2.00,,,,,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,,,,,2.00,1.00,2.00,2.00,1.00,2.00,2.00,2.00,2.00,,2.00,1.00,2.00,2.00,,,,,,,53.24,2.00,2.00,5.2e-03,300.00,573333.00
